"","[example-data] act_vs_notact","[example-data] act12h_vs_notact","[example-data] act24h_vs_notact","[example-data] act48h_vs_notact","[example-data] act72h_vs_notact","[example-data] act96h_vs_notact","[GSE157905-lenvatinib-bc] treatment:Combi_vs_CT","[GSE157905-lenvatinib-bc] treatment:Gefitinib_vs_CT","[GSE157905-lenvatinib-bc] treatment:Lenvatinib_vs_CT","[GSE88808-prostate] old_normal_vs_young_normal","[GSE88808-prostate] old_tumor_vs_old_normal","[GSE88808-prostate] old_tumor_vs_young_tumor","[GSE88808-prostate] young_tumor_vs_young_normal"
"TOR1B",0.0283267330641597,0.37713675587866,1.00585041452245,-1.14419173268947,-0.125460670692526,0.335162060027364,NA,NA,NA,0.0292782070922189,0.479068766422875,0.0905674298442154,0.417779543670878
"PHB2",0.976168681620212,0.911672442922239,1.11803270664016,1.12696859025434,0.959042462440326,0.852768963843143,-0.394377106268395,-0.193868924947245,-0.0757515316774923,NA,NA,NA,NA
"ORC5",0.821023172453781,0.982598098833181,-0.127078922937405,0.659125457437661,1.25972850017823,0.723533964249382,-0.478150153974319,-0.184521338946391,-0.0830084112802328,NA,NA,NA,NA
"AMZ2",0.364698295526253,0.377460831243963,0.71270115857386,-0.0728882690811472,1.41435296563337,-0.888297696102396,0.418569912509702,0.228369421214657,0.0584897226507322,NA,NA,NA,NA
"RCC1",0.101239221628838,-0.326160225176952,-0.507018808317178,0.473135925437473,0.491488166842144,0.150787312749473,-0.86597226234837,-0.506712732321462,-0.180134943708131,0.0117018934633061,0.353485542989297,-0.055219285447811,0.420406721900414
"TXNL4B",-0.551218335666106,-0.401566404761753,-2.34271245507037,0.259855751939704,-0.0889374933482995,-1.12525142713939,NA,NA,NA,NA,NA,NA,NA
"IL1RAP",-0.599458396494375,0.304522542118586,0.109747571265047,-1.09753950425196,-1.09753950425196,-1.09753950425196,0.144940641508627,0.264982188736114,-0.140736193785888,NA,NA,NA,NA
"MVP",-0.188576575183384,-0.32566460649735,-0.561893678116187,-0.468522224585881,0.0789185938048597,0.13674012159251,0.926058465649117,0.681743537553379,0.0223202005962146,0.24414702493772,-0.246294809521117,0.155902742678228,-0.158050527261625
"FGB",-0.119267865557291,0.643693745586855,0.490171188705017,-0.744400909196469,-0.453062134190131,-0.462046429769764,1.00846527771942,0.720246972582992,0.25058152886423,NA,NA,NA,NA
"FOXRED1",0.279324473991917,-0.549962868976528,-0.526548551473621,0.250672812976208,1.35692627853989,0.452127841228895,NA,NA,NA,-0.222608900528008,0.313771918585706,-0.130468990338179,0.221632008395877
"ARAP1",-0.395509911399897,-0.267276707151991,-1.51460440564032,-0.904940834331461,-0.089226075604946,0.189239040520104,0.396892733972511,0.247590653771019,0.0770364280717111,NA,NA,NA,NA
"FAM162A",-0.192703945901435,-0.598028591975674,-0.74620497165795,-0.742914214768558,0.380762723711991,0.459868050949403,0.215409909398461,0.0679571885706973,-0.00244882353577403,-0.366301490027969,0.395023974232577,-0.182701751047161,0.211424235251769
"TGM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1784069350173,-2.34508146295476,-0.166437150751168,-3.35705124722089
"CCDC61",0.893030437122102,0.0176756319896064,-0.559807840740737,0.938663350253048,1.80180257857269,1.68397312664142,NA,NA,NA,NA,NA,NA,NA
"MED10",0.0163597430434145,0.637795267502209,0.700288860045631,0.733072486482622,-0.818690050227428,-0.818690050227428,NA,NA,NA,-0.00422650955921326,-0.0301528356085562,-0.0706184393674227,0.0362390941996532
"ABHD15",0.180764866575898,1.24685266740609,0.10655216350337,-0.40716412948522,-0.0748653535216483,-0.31448053808396,1.18213165627463,0.848890131142649,0.249494122324711,NA,NA,NA,NA
"INF2",-0.102484399430823,-1.2721888719225,-0.593548981286122,0.152132429060363,0.51041800985483,0.716544821590579,NA,NA,NA,0.0328974640169829,-0.190281584776708,0.00666770305084559,-0.16405182381057
"SEPHS1",-0.915880639310439,-0.184875960078913,-0.778534893307785,-1.34828629428343,-1.11018218999542,-1.31413459713917,NA,NA,NA,-0.0306884596898952,-0.135763318865543,-0.243194221250267,0.0767424426948295
"COX11",-1.06335284076004,-2.22447926190948,-0.0918728273248664,-0.851748249251053,0.0873131321783896,-1.85090230665153,NA,NA,NA,NA,NA,NA,NA
"PPP3CC",-1.15736621417853,-0.704232763389203,-1.20514631396385,-1.56510917682639,-1.5000422513068,-0.874354492248105,NA,NA,NA,-0.250036807460817,-0.211575774483938,-0.0323681689778047,-0.42924441296695
"LACTB2",0.765189424422373,-0.0523351061648251,0.576680339983508,1.15071097555376,1.19533707086279,1.03354121431111,NA,NA,NA,-0.291171338487719,0.307740674665141,-0.143906993618362,0.160476329795784
"ACAP1",-0.362562435157401,0.016187816739971,-0.796922667124406,-1.3872094393271,-0.138617744752073,0.0870615550414215,NA,NA,NA,0.449892631655884,-0.164270576099318,-0.151174032858511,0.436796088415077
"SUPT4H1",0.860212999336584,1.17154920156362,0.174420295160479,1.21517310010602,0.947224968542456,0.367544146757789,NA,NA,NA,-0.219621311102506,0.0654599087890935,-0.0927941678717842,-0.0613672344416282
"HIRA",-0.264454386875548,-0.652412287861993,-0.645415079716864,-0.531603414608644,-0.645495771471635,1.30482661643481,-0.231768275642633,-0.198625926476303,0.000297898627183694,NA,NA,NA,NA
"NEIL2",-0.0156062153170343,0.867525478006848,1.03875820130671,-0.195275213047316,-0.722364643653817,-0.722364643653817,-0.290308509119231,-0.00105850843446934,0.14830334934519,NA,NA,NA,NA
"RAB24",-0.747761748760963,-0.338021968477175,-1.23855786049229,-0.903677551271843,-0.755522571795463,-0.853136661956516,0.455500147567136,0.368640431692763,0.137127506737348,NA,NA,NA,NA
"NRG1",-0.799995156108089,0.300985265418407,-0.765827930792639,-1.32243413617426,-1.01458808033888,-1.53231492688062,-0.234481291597024,-0.245552287023604,-0.0335827976182467,NA,NA,NA,NA
"RYBP",-0.581483594571043,-0.819544849709089,-0.790476344206946,-0.715979529195099,-0.178448997088033,-0.549621622060308,0.219953250655179,0.21302740425387,-0.026808339276999,-0.152435977832903,0.372254979940218,0.0674593905322523,0.152359611575063
"RPL24",1.02886805132433,0.758403054775171,1.00984222428851,1.35042732971543,1.01206302887119,1.11879841974252,NA,NA,NA,-0.00262630552115972,0.0342582376974576,-0.0546255120432141,0.0862574442195119
"ATP8A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0435532111693989,1.66670695265351,-0.646307653866502,2.26946139535062
"SGPP1",-0.351843700169157,0.192280348835947,-0.721064793977937,-0.721064793977937,-0.721064793977937,-0.00168644774992255,1.00853039731963,0.565987250039173,0.0592851162888598,NA,NA,NA,NA
"GOLGB1",-0.426612575172316,-0.955116199266595,0.300736477698897,-1.24535468994328,-0.121441986122128,0.260930026836348,0.534219600596347,0.319850635432645,-0.00102209489006929,NA,NA,NA,NA
"STAT5A",-0.0676018885258109,0.90181534108206,-0.150410357398239,-1.12819170824285,-0.05234512636869,-0.327498164500327,0.716994753141239,0.506715983244278,0.240249013580395,NA,NA,NA,NA
"ECI2",-0.585214990513121,-0.148266879933695,-0.518270035930907,-1.63142328380604,-0.452463758908967,-0.372809577359077,0.481721737331184,0.215138224846656,0.124847405865121,NA,NA,NA,NA
"BAZ2A",0.754247245862988,-0.417897853614201,-0.284628691172563,1.07995074417789,1.30657973002896,1.92289374235589,NA,NA,NA,NA,NA,NA,NA
"TXNRD1",1.12740519048862,0.455333254465293,1.15415775366974,1.58290648120189,1.23405402438679,1.4428001898199,0.258199639488506,0.00578875705131191,0.0814247358294722,NA,NA,NA,NA
"RPL36",0.881320133924907,0.667667525726679,1.26392726546313,1.10474211304948,0.856324945011467,0.757568204158051,-0.407543984401496,-0.231442356707901,-0.0761651417600557,NA,NA,NA,NA
"OSR2",NA,NA,NA,NA,NA,NA,1.49987245634623,0.790422690571524,0.382155674282365,0.0407756154520425,-0.769858832068557,-0.217825272958441,-0.511257943658074
"PLA2G6",-0.440252929878823,-0.440252929878823,-0.440252929878823,-0.440252929878823,-0.440252929878823,-0.440252929878823,1.14341941314346,0.718690345141999,0.208593656199252,NA,NA,NA,NA
"MFN2",-0.0444888968983473,0.289526347477776,-0.0857174431541051,0.990936106797196,-0.734567049581272,-0.559157990325039,-0.228080450524928,-0.113030331057665,0.0224315055488908,-0.0769565944435199,-0.0697289408993026,0.228438927545968,-0.37512446288879
"SEPHS2",-0.300374233089793,0.00984345252977565,-0.815812732563121,-0.617347523011668,0.0151326423002078,-0.541201930383727,0.463978821550401,0.36538684113133,-0.0407099754153855,-0.160716492501037,0.549796541656194,0.151002768832019,0.238077280323138
"PSMG3",0.702225045723939,0.115237716206955,0.00238314757114919,0.930783484326862,1.36149093626273,0.798437607320784,-0.420503349915964,-0.266120734612338,-0.0471215397392699,NA,NA,NA,NA
"ASH2L",-0.941423047983224,-0.753586832324486,-0.922230557923478,-1.29238982900918,-0.955340926603617,-0.84424389679207,0.350156959949747,0.301427783872765,0.0147602676751453,NA,NA,NA,NA
"PLG",-1.61627746091272,-0.292594782893666,-1.95536287996799,-1.90099240887356,-3.00153804923497,-1.03972565761384,NA,NA,NA,NA,NA,NA,NA
"EXOSC2",0.422470528290896,0.399422701292023,-0.0319883977230564,0.657608306511593,0.521167942052486,0.358256398036465,-0.895395917892171,-0.476890630512177,-0.0567573808460343,0.21287863853338,0.149914893020408,0.108734901544549,0.254058630009239
"VTI1A",-0.340584858443527,-0.925412522414349,1.47346237863726,-0.925412522414349,-0.552849369539201,0.251263983570764,NA,NA,NA,NA,NA,NA,NA
"POP1",0.627596090682987,0.399742745449283,0.945869402411178,1.07724949671308,0.506683218059068,0.470019720031664,-0.751268890855595,-0.409779224063002,-0.104865789223292,NA,NA,NA,NA
"ACSL5",-0.635966544856825,-0.578646693174785,-0.734904368999496,-0.728820028899344,-0.585435824302295,-0.633119297684378,-0.478644967459407,-0.201427605813889,-0.381531703134868,0.333311942369221,0.0872274827301502,-0.157386222372346,0.577925647471717
"POLR3GL",0.582226519611826,1.18025835420096,0.542569409123205,-0.0109873075513119,0.814242460015014,0.0439889428669677,0.908008852551711,0.504265355049476,0.183825667456472,-0.199716280359982,0.209826879153049,0.0355833914198505,-0.0254727926267838
"CENPT",0.606330658733704,0.402444831487887,0,1.63052042664917,0.774800089535503,0,NA,NA,NA,0.046501057090578,-0.0984352147348906,0.0315215101692852,-0.0834556678135977
"CDK5RAP1",-0.10184090266572,-1.07070736250939,-0.200053284342306,0.597979637626464,0.567502145900728,-0.324980148199929,-0.316902493840284,-0.169426831771772,-0.035521034774888,-0.0304486457464603,0.119380153990292,-0.139252647523752,0.228184155767583
"ARPC1A",0.780055682071466,0.619140635753575,1.09553648125028,1.44124290678141,0.540912935616095,0.484048820348954,NA,NA,NA,-0.0899591858322116,-0.0638711639393659,0.0928031107179533,-0.246633460489531
"PMVK",0.694980397123061,0.127451081744983,0.857845690768062,0.735079853698525,0.835026588017278,1.1510079549664,0.307191521542997,0.375276507658378,0.085966863677663,-0.233488252555085,0.205147816067027,-0.096827673670564,0.0684872371825064
"FCF1",-0.439196116752703,-0.161519644709502,0.0718658711047178,0.156015896488141,-0.645637507205562,-1.44422405972873,-0.325905638697309,-0.190940294597823,-0.116630277718945,0.0322191529927798,-0.128326378432082,0.0941975566474286,-0.190304782086731
"HLA-F",-0.246201822477243,0.474342778959435,0.0293804008150422,-0.85099998362716,-0.279545855383789,-0.765605412066546,0.302301535333629,0.134638473101723,0.102198598764329,0.513068744507728,-0.167423233515785,0.125698391251536,0.219947119740407
"GMPPA",0.779736442724426,0.283271242839078,0.823078906559801,1.0269678583547,0.855682957411756,1.09158758141107,0.411869763992188,0.200364313874258,0.109356926829532,-0.21917288382677,0.393891099460438,-0.0836902837113547,0.258408499345022
"TMED3",0.165779967264504,-1.49204392875676,0.158898455169382,0.849128999381856,0.764036489884341,0.961697805469699,NA,NA,NA,NA,NA,NA,NA
"MED28",0.394212795419844,0.0481515668623653,-0.885451316457861,0.325089174817438,1.3379914254208,0.409055082016802,NA,NA,NA,-0.0649129539016432,0.187738344906443,0.00355776603575197,0.119267624969048
"ZMIZ2",0.892503442192867,1.65071616742202,-0.116236563340898,0.858066898183467,0.958877615530293,0.392141366071271,NA,NA,NA,0.148282188893023,0.146343618517175,0.096454111687868,0.19817169572233
"CSNK1G3",-1.14319304473713,-0.970587845527068,-0.508915869432539,-0.923896652339606,-1.2246553302017,-1.87491569812232,-0.230515409749041,-0.138252153621701,-0.00849337024117573,NA,NA,NA,NA
"MGME1",-0.241887253573687,0.507852371971038,-1.59601860033198,-0.344407177859707,-0.464153919924504,-0.0505929832731633,0.166282736365577,0.291197902242156,-0.0341455031933625,NA,NA,NA,NA
"ATG13",0.117153198428389,-0.505329881486948,-0.068175294512432,0.307976235648956,1.3534033143539,-0.815479177528592,0.38719290990873,0.233455514724067,-0.0392041034418256,NA,NA,NA,NA
"COPRS",0.306842744317054,0.609374734293281,-0.503865499080058,1.42173994532089,0.139780031909383,-0.503865499080058,-0.264925332129635,-0.129887896253808,0.0574070807882044,NA,NA,NA,NA
"NIPA1",-0.380949254116713,-0.287708565551038,-0.76060672613807,-0.76060672613807,-0.76060672613807,0.628217497473573,0.158808329406321,0.157965294388923,-0.0423511875523153,-0.352515679312816,0.164685157370543,-0.0688237670476945,-0.119006754894578
"TRAF6",0.677957325785536,0.514962379580335,1.46490200022015,1.2130463892701,0.90735217489637,-0.427909737969089,0.277135742623187,0.156711689181548,-0.0483491808382176,NA,NA,NA,NA
"RXRB",-0.363550272093763,0.114464201414701,0.312492014195595,-0.131290180395223,-0.546238262021212,-1.41787881887509,0.576151483217238,0.408025514708251,0.0335726618480446,NA,NA,NA,NA
"ALS2",-0.359141145950549,-0.524785029649045,0.944636519289223,-0.524785029649045,-0.524785029649045,-0.524785029649045,0.146246788240547,0.10530194333084,-0.0576243900703002,-0.122233933349337,0.112067641129058,-0.199640062071124,0.189473769850846
"KEAP1",1.07600322605463,-0.549879782897501,1.82429017217497,1.89974865275149,1.41491669111792,1.58908019712985,NA,NA,NA,NA,NA,NA,NA
"VAMP8",0.617241726541871,0.452563781487657,0.440383067973108,0.124571910765433,0.60910009172896,1.45800582832218,0.481200309581366,0.286921359594324,0.0375956334630067,-0.0433061322438798,0.00283422420367252,0.0811757738120334,-0.121647681852241
"MAPK7",-0.638416370984542,0.00276203059957356,-1.21025896943243,-0.849722600386249,-1.21025896943243,-0.176045856696316,0.333614563045727,0.272028670950722,0.0239085085511324,NA,NA,NA,NA
"CYP24A1",NA,NA,NA,NA,NA,NA,-1.67737864788734,-0.620379294040798,0.0569554968084753,0.766955212114816,-0.551082624888145,0.175507562973234,0.0403650242534373
"ZDHHC18",0.820469868601667,2.36638668587848,-0.32987477099915,0.557273032680817,0.304381923346789,0.349212467543457,NA,NA,NA,NA,NA,NA,NA
"ERO1A",0.0907587091810317,-0.441472713237583,-0.695786396183673,-0.584553929800376,0.735904542937769,1.08697281995262,-0.383972318283394,-0.271588139621618,-0.00420009236369238,NA,NA,NA,NA
"TOP1",0.560020201158622,0.217736154618121,0.828689235375921,0.768293220028975,0.584032370177568,0.631522932156782,-0.847462464056768,-0.570666386461971,-0.0902099312296147,NA,NA,NA,NA
"BCKDK",0.2499010620585,-1.01302986837774,-0.236098275306426,-0.178229620980806,1.31784810942527,1.24489125796535,NA,NA,NA,NA,NA,NA,NA
"TCOF1",-0.463900174084604,-0.136415077761064,-0.140857700918268,-0.469304249057187,-0.664401875855391,-0.83163605364931,-1.19766816679321,-0.549567161271695,-0.188490624610132,0.16850909588031,0.0669225512492456,0.0264361302411746,0.208995516888381
"MRPL1",0.417660267685945,0.00713213091858673,0.28616053363071,0.995009640302574,0.494504017665094,0.38478311502373,-0.621623269909297,-0.279863225029646,-0.125864682559408,-0.024372396900386,0.0446378633020335,-0.299410864342712,0.31967633074436
"PTPRCAP",-0.118476745103956,0.992477662577431,0.273624478003662,-0.519415216489419,-0.973717030620341,-0.311868481366558,NA,NA,NA,0.423316522062232,-0.0816795615018891,0.0139471521298494,0.327689808430494
"AARS2",-0.606535135986793,-0.367252561840016,-0.835257518428646,-0.837286270554001,-0.523248195762847,-0.685824034059268,-0.0714249675548257,0.135947177417229,-0.148777315454957,0.00552942867420085,0.351464699460214,0.0440131724323087,0.312980955702106
"ITPK1",0.25174958957804,-0.670206062560708,0.358324089250673,0.400314642874937,0.572896086864906,0.874824546175887,NA,NA,NA,-0.2070928846351,-0.385160020027016,0.180716895511476,-0.772969800173592
"FANCA",1.44048948902249,0.348236793182062,0.507255069488539,1.19838520398769,2.30093693736763,2.57256317754195,NA,NA,NA,NA,NA,NA,NA
"EIF2S2",0.514818919228265,-0.0664697359277376,0.30008303139809,0.910726095386541,0.849644750505816,0.592552390483819,-0.443919516116321,-0.26520406982313,-0.0820278410895548,-0.0304531378488786,0.112355071625106,-0.0818915348011068,0.163793468577335
"TXNDC17",-0.289765710870676,-0.959748934356327,-0.87813992567743,-0.102166732863174,0.136267475994289,0.219891257378257,NA,NA,NA,-0.278686226428533,0.703046895214591,-0.152665987484515,0.577026656270573
"DIAPH2",-0.618561440551147,-0.365043863285757,-1.43263280400839,-0.809736519064262,0.0524082051200513,-1.21958990245614,0.218658480311365,0.109726275063465,-0.00139821324574759,NA,NA,NA,NA
"DAPL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21251777685867,-2.07485572987367,0.241632984861542,-2.52900649159388
"LMBRD1",-0.711970592151393,-0.148313141305144,-0.908145489259646,-0.908145489259646,-0.908145489259646,-0.908145489259646,0.634764985973656,0.229111365633158,0.125091911728876,NA,NA,NA,NA
"NMRAL1",0.335713160098993,0.496207680461288,-0.631983211754308,0.0115027224485328,1.03052615917786,0.057408963379448,-0.230844433380618,-0.360113655426155,-0.0430829003860532,-0.109965206947452,0.303559586772376,-0.080816254838125,0.27441063466305
"DTNB",-0.317590542271976,-0.62889218345273,0.571506477503793,0.320041009391488,-0.62889218345273,-0.62889218345273,0.285108174973401,0.304324947782702,0.0982466190193459,0.0286526899732425,0.125755152413778,0.383963966529275,-0.229556124142254
"SOS1",-0.100554135782589,-0.318837939899915,-0.901533552975934,-0.860276984970819,0.367196805676723,0.798741167949024,0.593072438833409,0.375033520061454,-0.0445205826516739,NA,NA,NA,NA
"ACTR8",0.0170973683488021,0.203203120059812,-0.727665881737369,1.32969699818716,-0.724099190496101,-0.0700295544468521,0.259666397927518,0.0608089168568779,-0.0318471457633904,NA,NA,NA,NA
"FAM155B",NA,NA,NA,NA,NA,NA,-1.02358923814281,-0.649693505510499,-0.28627807364514,-0.615528351620628,1.18015868426271,-0.0691919620361278,0.633822294678212
"GP5",0.840504336960959,-0.533700364384152,1.79246287677893,1.65701092767365,1.54940143893454,0.371568821170249,NA,NA,NA,NA,NA,NA,NA
"TP53BP1",-0.658011922538051,-0.518349181437464,-0.376616221853996,-0.539842325983768,-0.893257987208844,-0.814158984733925,0.39935321976884,0.228904684174866,0.017340339259353,0.145826784122333,-0.285030236762256,0.141981603260525,-0.281185055900448
"SYT1",NA,NA,NA,NA,NA,NA,0.701843541089739,0.383456067466066,-0.0714146553183888,-0.566130387582972,-0.876833782786741,0.100499384482813,-1.54346355485253
"REEP1",NA,NA,NA,NA,NA,NA,1.23260828927932,1.24956366563965,0.316325987993808,-0.422718293362987,-0.345740118811567,-0.188192235027624,-0.58026617714693
"COX6C",0.980033783527142,1.90730299747265,1.06072641843017,0.638892096297023,0.260752626584526,0.982575005478846,0.249969348401879,0.130640996619773,0.0266964599009173,NA,NA,NA,NA
"PFDN4",0.228340185767875,-0.350117696206117,0.759824378435412,0.695671179058406,0.713789894118231,-0.432567859393552,-0.376984489179836,-0.259112042273933,-0.143039002258487,0.0981773750723714,0.0399464231932874,-0.00778343714263781,0.145907235408297
