"","Adipose","Adrenal Gland","Artery","Bladder","Brain","Breast","Cervix","Colon","EBV-transformed lymphocytes","Esophagus","Fallopian Tube","Heart","Kidney","Liver","Lung","Minor Salivary Gland","Muscle","Nerve","Ovary","Pancreas","Pituitary","Prostate","Skin","Small Intestine","Spleen","Stomach","Testis","Thyroid","Transformed fibroblasts","Uterus","Vagina","Whole Blood"
"CYBA",61.3373603868499,28.65,39.7151125534953,64.3,8.3981286748996,48.505,55.0366353379644,46.2665230369233,174.95,25.8373503452939,64.01,14.685678181067,45.31,12.68,139.1,55.71,4.663,49.835,22.38,18.1,15.72,37.455,18.72998986315,102.1,394.35,32.485,4.804,82.545,67.16,26.24,43.75,449.8
"RPL30",389.881215972321,195.55,373.515634482817,375.3,117.18752691016,435,524.144280174506,302.61405599873,694.1,305.085172511579,405.6,122.0463327369,143.1,105,319,292.5,227.1,386.85,983.4,190.9,226.2,323.9,499.922489014019,272.8,369.5,251.3,165.8,331.95,504,501.7,440.5,144
"CAP1",184.727030881345,92.23,368.197858064166,212.7,67.415357431714,164.2,188.37721615865,172.921232171348,303.45,249.993151943026,206.7,35.487395083782,72.05,39.07,252.5,124,22.94,279.8,112.2,31.48,82.67,121,128.163152640372,162.6,245.75,99.995,116.5,151.15,305.4,230.1,162,527.1
"ADIPOQ",556.573631908827,0.6742,2.84848798367174,1.834,0.0891863613780803,234.15,0.0787481302880668,0.966093499811237,0.0727249999999999,0.281794295196129,0.189,0.463896768901414,0.08754,0.0613999999999999,0.1501,8.777,0.8557,23.675,0.1339,0.4932,0.106,0.1332,3.01082535147069,1.214,0.08605,0.61505,0.4929,1.026,0.1007,0.1204,0.1905,0.1434
"NCF2",17.8306452358914,5.4515,10.3533801427745,5.801,1.47390786323757,7.84,5.21781392452363,4.90366729245475,73.935,5.13565014051761,6.07,2.31234886447669,2.263,2.732,89.28,6.699,0.96645,10.175,2.165,1.3595,3.688,3.8945,14.9177102624718,7.528,111.65,2.651,1.794,4.437,0.169,4.3,8.548,674.1
"LBP",11.8961777283038,0.50615,1.58045216610741,0.2566,0.0385925867797159,2.262,0.555024300453212,0.154995298691731,0.047275,0.135213155765451,0.7185,0.576425983038849,1.876,802.2,0.645,0.4722,6.6905,0.7389,0.1572,0.2356,0.1184,0.16735,0.194295315238237,0.199,0.1599,0.1613,1.821,2.954,0.2411,0.453,0.1093,0.1094
"PPDPF",280.163297747057,77.81,609.014023425706,478.7,195.664325571654,339.45,462.644540569605,340.204235026472,285.85,477.311361733667,383.5,199.879789924223,333.5,70.99,393,524.9,231.05,567.65,337.7,105.45,317.1,532.15,587.984821536175,209.7,166.95,304.45,256.8,433.2,360.7,368.5,643.2,184.1
"IGLV3-19",1.7417820847033,0.5262,1.39406270245854,0.7678,0.0056505554065216,4.601,6.89834340225847,13.0645698476704,1.166,1.51536204469703,10.86,0.176145577724118,2.502,4.106,49.27,210.6,0.11025,0.49115,1.345,0.49805,0.707,2.5225,0.294975243006599,110.7,513.75,47.105,0.2058,1.8635,0,1.516,3.085,20.37
"VAT1",218.558181355193,299.65,150.165501475991,169.4,35.8464164424407,193,248.352280919987,101.017768060275,13.14,120.743851401419,132.8,39.5925608948241,66.95,21.52,185.6,102.9,16.13,213.8,276.7,38.33,165.6,98.635,225.8,68.59,59.17,47.135,145,122,286.1,209.3,191.8,27.94
"IGHV4-39",2.2358891359254,0.647,2.14493864024801,1.635,0.0348168979838126,5.3875,11.255823105773,15.2047485324518,13.425,1.59242795831063,25.26,0.189568358691504,1.394,3.605,53.01,243,0.14205,0.7946,1.207,0.624,0.659,2.0985,0.423313001416062,111.5,478.85,41.995,0.7078,2.0775,0.0934299999999999,1.462,2.999,15.81
"COL4A1",270.72499884994,41.255,327.167791975248,116.4,3.0953226337071,166.55,105.883773324111,113.783947048357,0.3453,70.3617791656258,163.7,42.827361316876,44.97,5.777,216.3,27.9,25.82,128.2,33.86,16.405,18.12,77.12,27.9788405565164,41.96,112.65,33.23,16.63,97.47,98.36,134.2,61.46,0.2994
"NCF4",32.8760549651225,14.06,14.3762177685722,13.78,2.38050650990852,15.44,8.03622221948973,16.0082097823375,44.04,10.0232983320887,8.701,4.13759262690222,5.868,4.779,68.9,12.95,1.8895,17.97,4.036,1.8265,6.87,9.569,6.07185293964743,36.07,226.85,8.0565,3.112,11.285,0.07196,8.208,10.02,602.2
"LRG1",3.86394243386987,3.423,0.910763351502844,8.962,0.21782277581772,4.3305,5.13202935413718,3.43571471129512,2.9335,3.31153854306634,15.77,0.388321075976303,5.544,647.4,14.12,27.94,0.3092,1.2865,1.935,16.725,0.9705,5.1035,4.33002664158445,4.247,26.24,14.31,0.3447,1.7375,0.1953,1.135,5.251,176.4
"CNN2",84.732256764884,19.455,140.483283636683,101.5,2.61802559842515,98.42,132.75365415569,65.1892997394594,152.3,87.920878770787,170,26.4135659847456,42.25,18.29,197.8,93.24,3.4415,91.01,235.3,33.395,24.9,110.2,81.8885130763003,66.89,185.45,66.55,17.84,113.25,359.4,162.2,104.1,326.9
"SEMA3B",31.3259439150661,227.65,42.583009381473,32.51,40.7610080999905,27.005,120.57856719011,69.2343067880648,0.69795,38.8716244604513,87.68,19.319187975901,70.03,3.49,97.1,18.01,3.5755,586.5,50.41,31.48,12.19,62.745,10.9295808811542,87.82,7.3785,69.305,30.14,53.95,10,97.87,65.63,0.9922
"PSAP",1067.20840663234,1473.5,1303.49969949519,907.1,631.815759938208,923.25,1217.48746403071,637.924072171334,373.9,566.413942794352,1214,697.381600559465,594.8,360.7,1323,745.1,633.85,1201.5,1252,280.2,770.6,725.75,599.222875272177,578.2,1559,648.1,603.6,973.85,1319,1255,841,1430
"MKNK2",131.340923375954,90.815,102.531314476234,156,32.5876956988753,126.25,110.164540209547,119.020998162822,657.3,174.064909730701,124.5,54.3575035564286,61.19,56.96,203.1,178.7,771.9,145.05,88.1,120.35,117.7,126.3,184.974164872436,105,183.45,108.45,70.8,155.3,62.8,92.78,160.9,154.6
"IGHV3-7",2.93616882259895,0.5968,2.29445476310244,2.693,0.0127780079268249,5.013,6.91068385160221,14.3454393876487,8.0755,1.37558602326799,19.18,0.204467882510779,1.905,4.245,47.78,209.2,0.1395,0.83475,1.382,0.72945,0.7337,1.9295,0.32967063590951,132.4,489.15,38.72,0.2151,1.6795,0.0823499999999999,1.416,3.658,17.01
"CDKN1A",243.720248447079,65.07,338.898563439679,216.6,12.8789174631273,157.55,176.999396066391,94.8383456660225,242.1,110.350828569021,311.6,63.6528328845689,65.3,58.31,202.3,88.55,121.25,182.15,264.3,49.375,130.7,96.96,226.098811093321,137.1,40.275,72.66,77.91,105.6,463.2,95.56,181.9,27.67
"CASQ1",1.16155100564386,0.3979,4.54812632587373,8.465,4.37948892649492,1.4035,0.747156182200091,2.77881105640385,0.64945,3.92695629505703,1.914,13.1723039764182,0.2766,0.2604,1.269,1.542,790.9,5.749,0.5726,0.18215,1.491,4.906,1.16535147262517,1.842,2.1565,0.72245,13.34,0.732,0.2088,1.494,1.059,0.4851
"AOX1",112.09049694824,436.45,39.8375756263608,74.79,0.594508785860664,64.005,31.2253409601822,12.6926257525721,0.1767,22.88692500629,119.9,4.33640656247254,24.24,253.7,33.45,23.31,6.235,61.07,70.77,59.515,2.628,31.29,23.9767892251987,14.27,5.037,9.5995,19.32,31.405,162.3,17.28,23.96,0.1874
"FBLN2",203.428960766326,4.5985,115.180796049857,87.71,3.7692609330637,153.05,117.94458793909,35.6732327454235,0.3218,62.0729512162133,36.7,81.9035584278504,1.403,1.597,43.98,47.62,19.45,154.8,4.065,3.7145,2.139,39.395,88.7128753301331,18.67,6.489,13.585,93.62,121.1,333.2,38.82,103.9,0.5461
"GAS5",138.157141390588,67.75,109.66424136231,142.8,40.226088318986,192.35,234.973134064029,98.2050200342704,269.35,105.985883776687,191.7,17.9062423553704,53.88,35.18,137.2,115.5,28.155,166.65,557.5,172.45,70.34,163.25,161.380294370961,89.13,120.55,114.1,43.77,123.3,289.7,216.5,191.6,14.67
"SMAP2",48.1679163682985,22.67,36.8989885992843,54.39,48.7712673244259,36.315,34.7312685193235,28.5627814997168,210.65,23.5006094620012,50.67,9.8158143475191,13.68,31.42,93.54,39.16,11.705,42.625,19.2,12.155,66.78,30.985,43.1935108358682,80.38,343.4,34.735,31.37,28.6,24.84,30.5,30.62,522.5
"C19orf33",15.2082087227429,3.319,6.51080972242759,73.41,1.13436615562451,15.61,3.46102185603254,23.807696386404,0.22995,29.6159001650151,35.42,3.55109755992991,21.77,0.6502,122.6,98.46,1.4985,98.415,7.166,3.834,14.57,15.98,335.825652229755,109.6,8.434,69.765,3.554,26.22,1.04,2.56,287,2.627
"HCLS1",47.8881089836782,23.165,26.5602602346083,22.99,3.8524242480688,28.005,23.8283547582195,18.3912892815305,187.65,13.2247284345392,27.61,7.51544772751263,10.65,9.153,86.43,16.63,3.6815,41.665,11.43,4.4875,16.23,20.42,10.7046465132442,51.59,348.4,14.47,4.599,21.755,7.564,18.19,18.76,387.9
"FKBP10",61.1085114939973,59.845,155.263976354916,59.11,12.2639141602993,64.495,153.740347033345,41.2715329743315,0.7196,33.179785373122,104,19.7195192994432,17.05,4.675,71.77,22.15,5.1265,91.65,141.3,9.2235,145.9,71.945,29.365404657274,25.58,27.37,15.44,25.63,89.9,496.8,146.3,85.07,0.4516
"SCD",318.361307925679,151.65,18.7227916206675,34.64,256.619993569066,79.795,15.727070873288,25.6410697983396,143.5,30.1711032167281,7.703,6.16935143510206,5.154,139.7,80.12,49.1,1.688,170.25,59.99,4.2625,14.57,34.16,24.9297126864144,25.74,17.485,16.48,73.98,4.298,106.8,11.16,49.11,2.51
"LAMB1",165.727322296017,37.05,71.0857704168667,141.3,7.13059544567121,127.75,75.3898438930202,120.027027973094,0.61585,75.4116302148379,108.9,40.3034962200538,69.03,10.78,216.2,38.18,14.01,260.3,61.04,36.06,23.88,35.52,54.5057573590344,95.52,86.46,52.285,29.25,102.5,448.8,134,63.61,0.373
"SLC40A1",54.5732309659966,450.05,53.7232846445697,69.35,5.87414521374237,54.74,96.7266365941242,28.3648463302637,0.1826,19.0818310605703,109.3,14.7671589070447,28.65,50.9,104.1,23.75,23.82,22.095,270.1,25.6,32.9,38.52,13.0884349734099,64.37,235.4,31.085,23.39,57.36,3.606,114.8,36.36,21.05
"ODF1",0,0.036225,0,0.1882,0.238275932257336,0.0356399999999999,0.0813648782903946,0,0.53035,0,0.05762,0,0,0,0,0,0,0.0460100000000001,0.0525100000000001,0,0.1212,0.03687,0,0.0381100000000001,0.072675,0.0296149999999999,767.3,0,0,0,0,0
"JUND",341.942531628843,163.85,383.854127329057,276.8,185.082222281046,352.2,476.232951502723,227.72263770777,109.4,174.159817584178,448.7,106.812559565201,148.1,108.5,383,150.7,49.63,347.75,745.8,117.45,448.6,257.1,304.833533151615,244.7,178.3,193.9,201.6,251.85,118.8,425.6,267.4,185.3
"LGI4",53.8519320534838,1.9805,32.3652629574297,46.08,37.1546914858802,43.16,128.653268373767,62.6286138462877,0.1629,44.2641507054123,84.83,12.9787667553329,3.94,3.077,18.72,12.52,18.395,648,11.55,2.7735,3.633,38.575,21.6652266699453,17.68,2.2445,11.15,4.128,28.94,0.865,66.56,89.57,0.2392
"HPN",2.28932249863099,1.039,0.541196855852895,1.074,3.13386977856169,6.9025,2.22120055258905,0.871590379864141,0.071345,0.79475027420033,8.916,2.95648025396311,172.8,501.1,17.85,2.645,10.29,2.279,1.708,144.75,22.89,22.51,0.777225466844317,1.638,4.205,59.08,3.309,39.265,0.1524,1.161,0.8397,0.5061
"IGLV3-21",1.92226434464783,0.69565,1.47107591060662,0.5584,0.0367890855125637,6.305,9.44611473228204,9.95194124345086,2.732,1.70382995537261,10.77,0.22377424388651,2.217,4.768,59.12,232.3,0.1073,0.6781,1.475,0.49865,0.6203,2.694,0.520894769535355,61.77,507.45,39.275,4.766,1.859,0.05047,2.069,4.951,19.55
"CSDC2",7.37813785993045,195.3,147.561369730334,30.14,32.0648657610428,4.032,129.57541881993,10.7294641821355,0.16865,7.28696040848481,34.22,171.297098060298,31.38,0.6227,19.44,1.127,1.4105,9.987,277.7,30.59,34.34,31.605,1.95576047744062,3.143,1.2455,3.681,64.34,3.8855,0.9051,169.2,47.98,0.1584
"KLF2",196.322426500385,24.53,155.27917574436,122.2,11.8427266961554,150,146.704942368223,54.3684815576516,12.195,65.3172617775464,213.7,47.8976931971233,38.47,6.665,168,38.44,28.64,285,277.3,6.766,36.76,61.61,81.0268590158126,58.63,116.4,71.52,34.02,93,8.719,134.2,99.1,198.1
"RPL31",255.739410687179,148.6,248.729272286514,271.2,125.699697658474,298,382.258861606617,207.000661056642,530.85,222.445457061295,274.6,84.0783286154588,123.4,68.17,214.9,198.5,100.35,245.45,650,139.6,247.3,251.5,290.8022618144,174.3,225.4,160.05,108.5,242.55,390.9,357.8,323.3,19.39
"RGS1",25.8575520105612,11.16,57.8882178232889,65.15,8.65831114966436,32.28,48.5251405853633,60.3295683174112,445.7,16.2386461290779,48.01,5.61398518292867,10.45,7.04,103.4,74.67,1.1365,339.6,13.33,4.8485,30.09,66.65,18.1186165817509,59.06,71.355,14.025,13.26,22.075,0.1348,20.55,53.19,5.065
"NAPSA",0.990039007155387,0.61455,0.970727111670791,1.441,0.988804511914015,1.563,2.0957742165733,1.35104296004986,10.82,0.873659398733104,1.646,0.389347328784275,59.8,1.329,743.7,1.599,0.2223,2.7355,2.544,1.1575,2.322,3.0785,2.42589039521115,2.706,2.942,1.199,5.55,4.662,0.6777,2.109,2.197,0.7636
"NID1",177.348577230097,52.57,86.657746687133,138.9,3.53823189519908,157.3,200.116210187046,117.155215712215,19.62,91.132456241182,231.4,36.5590295401785,29.24,28.37,121.7,27.71,17.97,167.9,149.4,12.96,18.68,62.01,32.6667150164669,79.61,65.31,65.59,13.7,54.96,342.3,154.2,93.79,0.9373
"PRSS8",0.304096323129545,0.2208,0.219296966337299,9.755,0.42538818985579,23.74,0.776735869509027,15.5940817763442,0.1288,5.1097997862674,8.269,0.1576904378978,74.36,12.15,93.79,242.2,0.1402,0.3535,0.4293,67.635,13.76,55.665,152.749016257015,198.1,0.2945,190.95,1.06,92.54,0.3352,0.4374,73.98,0.2679
"FBP1",12.9100988493971,36.515,4.6565652265616,256,1.10888193347634,23.555,4.18230865541604,13.5482713749779,0.3276,2.94306420804162,5.615,1.14764457022106,76.41,364.5,144.4,36.74,0.4163,8.7085,1.312,23,14.32,25.27,4.68940840509802,138.7,18.865,70.205,3.676,27.065,0.0682700000000001,2.251,5.281,29.06
"EEF2",1410.21755941456,1128.5,1314.05291965127,1856,604.564440664167,1477.5,1777.37636623972,1344.08401224607,2156.5,1514.37179222744,1360,710.650925665104,679.2,477.4,1158,1248,1623.5,1080.5,3035,1498,1285,1213,1465.99693251213,1030,978.950000000001,1194.5,831.5,1357,2907,1827,1314,673.9
"DPEP1",0.40271689766681,2.1225,0.205380146602667,0.3371,0.101733032002117,0.77575,1.66551308381707,0.461087884078162,0.06548,0.16773644032297,2.077,0.0883619342847304,115.7,0.1829,1.061,0.9075,0.03335,0.68235,1.993,176.75,0.5698,0.5424,0.779208273362059,445.4,4.248,1.246,111.6,1.0525,1.085,0.5312,1.044,0.05985
"ITGA7",212.28713041344,12.465,307.685144080194,102.2,23.7132221737015,118.65,82.9224755354607,119.388950904973,1.1285,97.945458172411,181.7,146.666448457326,16.08,4.682,29.89,17.05,115.95,180.1,30.77,4.4115,21.67,70.52,26.4664595461446,25.07,23.535,19.48,28.24,62.345,5.131,116,45.47,5.223
"MAT1A",0.102837871130657,0.7414,0.11683803898776,0.2196,0.148862947479384,0.1935,0.290621238009045,0.127944905569417,0.136,0.190047426855417,0.9275,0.0626668063885312,0.5852,753.9,0.5177,0.1697,0.021585,0.0688150000000001,4.183,17.66,2.104,0.2222,7.49200176636816,0.0907100000000001,0.1038,0.099715,16.21,0.38105,0.0301899999999999,0.2551,0.1804,0.0600499999999999
"GPX2",0.254536787025395,0.25345,0.343368451570086,332.2,0.456243139483802,2.1955,0.922335993004345,16.533239004816,0.24905,5.26375446382889,0.6922,0.12198153282485,7.886,224.6,1.838,5.281,0.17725,0.4414,0.4054,6.3725,1.381,19.925,17.4364096287753,127.4,0.4636,145.95,4.901,0.6456,0.2349,0.4388,88.97,0.4171
"AQP9",7.62484753488431,0.69915,1.34452187789066,0.8332,0.578570807538302,1.348,0.825067532997067,0.388519029397869,1.725,0.401509542165896,5.787,0.775328927269535,0.6992,109.4,38.16,0.794,0.33085,0.4757,0.4211,0.232,0.3681,0.919,32.9308708995216,0.5087,71.345,0.5033,0.6502,0.934,0.5806,0.6928,0.7897,627.1
"TNNI1",0.205532446680719,0.075175,0.266135875782703,0.2319,0.0983275822807157,0.2991,0.135184877013432,0.389420967525681,0.32255,0.320854718468863,0.4083,4.29122726784628,2.312,0.8054,0.5851,1.037,747.65,1.15,0.1437,0.62515,0.1976,0.6096,0.743305544074245,1.013,0.080435,0.5993,0.3491,0.47775,0.1125,0.2742,0.5108,0.162
"FAM129B",63.2512529060718,140.75,130.398417367905,139.5,20.6348375906619,70.945,157.536746528999,97.4791846026357,1.097,163.977271869429,85.62,22.8719416889368,42.99,9.384,224.4,154.5,8.491,234.65,58.11,84.895,54.13,117.65,166.814302131851,78,52.15,90.965,22.76,211.9,288.4,73.01,245.6,15.53
"IZUMO4",5.30691881983588,3.046,5.48960708718065,7.537,15.0310871589373,7.4275,9.00927195154573,5.70130666362912,40.08,7.84296357195291,20.02,1.73113968884786,5.19,3.621,6.902,4.7,1.7635,38.985,30.77,7.1165,29.09,17.595,5.28954537307745,5.634,6.216,5.917,774.5,12.24,2.295,12.78,7.959,1.834
"ALPL",23.6886907307779,84.65,5.61248007774607,3.957,9.97539838307568,31.915,5.42123870448685,3.87986065374822,0.2473,4.09491983997582,9.735,10.6842560738799,22.14,55.46,109.9,8.867,0.68055,10.815,4.036,3.026,12.93,13.04,5.15316642063255,9.45,89.795,5.4495,10.97,16.64,5.944,8.648,5.245,635.8
"NCCRP1",0.283438720781012,0.23055,0.23802336700327,3.751,0.175100418732838,0.9276,0.734126285770445,0.323707377028624,0.2238,9.57215988157286,0.8275,0.120594038891873,2.026,0.1452,0.3622,6.676,0.13785,0.31945,0.3987,5.5615,0.2641,1.2135,412.783554530626,0.5933,0.3643,0.30255,1.419,1.0375,0.2947,0.3245,320.8,0.1511
"SRSF5",271.709735799806,187.6,286.860099538685,264.9,136.666246434955,326.15,340.054724347868,251.404675075562,190.5,269.274529157022,440.4,93.0677734402171,153.1,107.3,281.3,274.5,86.28,437.75,513.7,77.58,473.4,349,317.584714008692,265.2,366.35,176.3,214.9,501,150.5,433.8,341.4,59.02
"CXCL17",0.0812824073987333,0.1893,0.0500550548305594,24.25,0.0969357504558352,0.78895,0.534196494911913,0.0759827129187531,0.09144,5.19794679016157,7.59,0.0430443431609224,0.0567299999999999,0.1145,139.2,278.4,0.0264,0.06932,0.1135,26.475,0.7911,9.209,0.353478662558077,0.0948,0.0830649999999999,328.05,0.4563,0.7358,0.0538799999999999,0.1446,86.15,0.06453
"HCK",17.854608190042,10.945,10.0645402956433,9.053,3.04067016742263,8.9295,6.79023025975484,7.9858889376622,11.52,5.0017622225076,9.437,2.83157474153905,3.227,3.419,63.22,6.361,1.004,12.43,3.225,1.7045,4.174,6.6765,5.23370644159636,16.44,198.7,4.2165,3.165,5.07,0.101,4.823,6.556,576.2
"RPL38",647.528707922787,407.4,669.875067969541,589.6,353.597906969514,714.6,871.123531960926,553.239262412904,1255.5,586.775392986344,697.2,275.222844819179,288.9,197.4,557.3,494.3,535.9,743.05,1621,357.4,472.1,573.45,795.863758744241,479.9,646.6,386.55,506.3,605.35,939.6,881.4,772.1,279.5
"IGKV3-15",2.91235383113542,0.62035,2.52483535078847,1.31,0.0506936171338366,6.836,14.628893114997,13.3205123860845,12.935,1.80760750539795,29.11,0.302347426764456,2.798,5.098,51.29,197.3,0.14735,1.2785,1.829,0.71305,0.9411,3.9145,0.430396420577177,105.9,496.45,32.435,0.3298,2.482,0.1064,2.701,5.89,23.18
"FBLN5",125.919029306089,43.065,336.070721984079,97.33,4.7881132878079,107.25,101.858876622293,48.9615972522897,0.6237,37.8240148052518,118.1,43.9503659606905,52.81,8.262,163,41.14,10.605,129.05,94.55,15.08,14.57,45.62,49.2855207788485,30.78,111.85,27.96,42.8,90.78,293.4,195,77.83,0.768
"ANG",47.7519476534015,3.175,48.4615501955999,39.2,1.59503011591523,52.885,61.5001563998043,32.6888772445744,3.1015,20.9833269202411,45.01,6.30431927013052,11.13,756.6,29.78,55.37,2.9815,49.59,95.92,15.755,6.716,49.255,34.121472064821,29.71,9.239,46.565,18.22,15.72,18.05,53.28,48.6,6.584
"MUSTN1",56.3441535816861,9.7735,388.011424842275,55.48,19.6974773786251,41.04,72.5387571284693,22.9202299320053,5.138,29.3908461007892,86.07,38.5469872430252,16.35,17.23,46.66,18.36,419.35,115.35,26.56,6.3785,15.13,42.555,24.6579110607235,25.84,26.58,17.005,9.845,46.195,2.183,79.49,60.42,17.67
"HLA-DRB5",99.6911043737231,46.12,65.5011852572585,44.66,7.48849056390997,92.245,64.6917628017395,32.8182642960871,433.05,32.3326363108971,123.6,16.7684129848448,37,10.32,241,33.68,9.9175,123.9,17.92,6.2685,29.23,33.535,43.3614832935059,120.2,206.15,24.615,9.681,57.575,0.2833,46.44,38.09,72.87
"CCL22",0.304659219873144,0.1195,0.125715005208219,0.1674,0.0334433009486366,0.78415,0.239736578874722,0.201719389042217,726.9,0.446231154863364,0.205,0.0322968042670673,0.0613600000000001,0.0495099999999999,1.468,1.047,0.015795,0.14615,0.05582,0.0388299999999999,0.0561499999999999,0.3558,4.40700952468183,1.503,2.078,0.149,0.0992599999999999,0.1771,0.0328299999999999,0.0617399999999999,1.182,0.0868100000000001
"BCL6",188.897867286602,54.325,120.724016931499,118.5,26.3376622953862,196,179.74823650592,63.7708267663768,0.63985,94.37457635172,186.6,36.7554764239574,32.33,34.66,170.4,101.3,281.55,223.1,96.29,23.95,52.48,87.54,199.103823051935,33.15,174.4,31.87,30.65,81.005,65.73,115.5,121.4,336.9
"SLC25A4",18.9974473370978,23.63,89.4143658480921,41.15,48.3799999328015,19.435,20.5930289677016,55.8988378615944,21.285,53.7300674019868,30.6,497.591786935966,29.61,14.48,24.47,22.48,358.3,26.7,21.31,9.2815,49.87,36.225,11.3282196605998,19.11,11.605,54.675,31.99,30.96,5.313,25.22,15.05,1.075
"RPS23",266.299700710644,134.7,313.846951500977,233.8,105.242815018724,291.6,368.548954808426,221.473683836988,572.75,225.313963580218,290.2,87.4349648046518,127.6,53.54,209.7,193.9,183.15,260.6,658.4,117.65,169.2,214.55,317.621656514431,194,243.4,145.2,84.22,225.1,370.5,369,314.5,66.43
"RPS15",572.295408144876,368.25,536.226282874681,563.6,282.346096259091,644.15,764.437639523952,506.515871672995,977.8,550.342453094375,659.6,196.295413023213,293.8,170.9,484.5,516.6,322.85,645.25,1271,367.45,595.3,713.35,967.64234885741,424.7,637.55,404.25,279.2,546.45,730.1,763.8,784.4,352.9
"GRN",188.175844123926,131.4,169.648492395205,232.3,26.8705665030237,158.7,190.602870542171,164.020453277768,235.65,198.165906101758,125.8,72.9695254817821,101.4,45.91,400,289.4,33.035,152,109.2,43.77,109.9,140.55,219.297526086881,202.6,456.05,113.35,93.74,202,345,155.2,269.4,353.7
"BAIAP3",4.32216619432351,4.3825,1.74631211995894,7.198,20.427888541804,9.5435,2.10149609059886,4.28084159959376,0.89875,2.18432711038342,9.531,1.62522532366271,11.53,5.389,8.649,7.622,1.1725,3.861,1.335,4.6685,735.6,17.775,3.24096687089159,13.72,11.77,5.2655,49.78,3.3135,0.2992,2.281,3.591,4.622
"IGHV1-69",2.05075072728009,0.6333,2.1304257547668,2.273,0.00954069747624464,3.842,17.4943910416104,12.5888012716354,24.505,1.69434252565154,22.99,0.218073113569132,2.208,4.521,49.68,164.3,0.1125,0.70355,1.514,0.48205,0.7138,3.024,0.373059099237902,76.7,541.9,36.07,0.2155,2.0845,0,2.165,3.225,19.72
"SFRP4",13.3947247281773,5.783,54.1899872408106,1.807,1.33275111608006,53.97,379.96402717317,2.72212580389218,0.11465,2.81731171941326,69.9,3.24510635909161,1.519,0.1858,14.4,5.097,0.879,212.35,92.9,1.2505,18.56,18.27,0.960566295742126,0.621,16.275,0.7991,13.54,16.8,0.3478,87.79,117.7,0.08901
"DDX5",409.704224473039,453,493.511270077454,394.5,131.314590977631,402.8,444.05595153868,380.447493110127,300.25,416.107419038217,599.5,140.464447830541,207,131.2,577.8,325.1,112.2,425.2,396.7,131.4,568.5,445.1,276.319761286498,379.9,637.35,277.15,260.1,578.85,272.4,566.4,354.6,158.7
"SCGB3A1",1.53812351945291,1.079,0.52768013835126,0.3058,1.07209029169679,8.1855,2.34832147500804,0.495446129086568,0.48975,0.550007062047255,8.457,0.234649261936361,1.14,1.366,249.7,474,0.11845,1.0135,0.9335,1.4655,17.88,12.945,3.01359452361596,0.5477,11.865,0.75615,5.334,4.227,0.1452,1.44,0.7516,0.4538
