"","B_cells","B_cells","Plasma_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","NK_cells","NK_cells","Monocytes","Macrophages","Macrophages","Macrophages","Dendritic_cells","Dendritic_cells","Mast_cells","Mast_cells","Granulocytes","Granulocytes","Monocytes","Monocytes","T_cells","NK_cells","NK_cells","T_cells","T_cells","Granulocytes","Granulocytes","T_cells","other_cells","Macrophages","Macrophages","Macrophages","B_cells","Dendritic_cells","B_cells","Granulocytes","Plasma_cells","Dendritic_cells","B_cells","B_cells","B_cells","B_cells","B_cells","Granulocytes","Granulocytes","Dendritic_cells","Dendritic_cells","Monocytes","Monocytes","Monocytes","Monocytes","T_cells","T_cells","NK_cells","NK_cells","NK_cells","NK_cells","Granulocytes","T_cells","T_cells","Dendritic_cells","Dendritic_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","B_cells","T_cells","T_cells","T_cells","T_cells","Macrophages","Monocytes","NK_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells","T_cells"
"TRAF3IP2",402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,402.753657597283,312.392678970971,130.622558430765,704.136843009726,312.392678970971,449.881339381261,499.793592418277,294.192443042447,1055.1676011679,525.195892654077,327.631723074586,335.459114485167,276.986028179524,558.715901337467,262.535265371154,1018.00427900769,466.442724279753,1565.43063570816,319.412746858681,194.397829411343,184.321229769157,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284,402.753657597284
"TRAF4",579.774999225802,1290.87550326931,394.755795486156,166.330343897378,187.455888658962,308.298160776661,821.374120596996,402.871609205212,183.759186680328,157.499176037544,202.655093780345,252.701784094971,164.532240910518,187.455888658962,150.374407530329,150.588264551876,212.005161361389,172.223556740516,634.32731134499,540.071307489952,212.005161361389,185.498552603152,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,295.686471095807,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,275.129234944824,274.73110285959,275.129234944824,275.129234944824,275.129234944824,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446,275.581455383446
"TRAJ47",180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,78.5061199151016,81.3704156954348,264.047994109906,83.6506226601818,91.6130858410336,75.923717846601,77.8505360735918,78.4601482669088,69.8814349515065,80.0169940556108,76.2843111364659,69.8814349515065,71.0049917478084,103.624495319846,990.310031561203,79.5717366791946,76.3584264659782,79.6609477244546,76.3584264659782,81.3704156954348,561.965750693821,741.492156659094,79.7947859883426,75.923717846601,78.5061199151016,895.536480626863,216.911916056878,1106.23306988027,76.2843111364659,79.728825269213,78.5061199151016,1305.43278292883,214.707728163195,1253.41541984759,76.579250620655,297.652185818775,78.9422812427297,550.885352623107,373.171193105754,1689.27457124769,662.61007417403,776.319123068937,971.069126882801,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756,180.174539059756
"TRAK1",1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,1249.11297790683,848.526893513761,1499.04162555577,848.526893513761,1097.13930309902,1570.36232241401,993.900814003267,589.154147850191,1604.58609356432,993.900814003267,758.786441591611,1207.85279154471,1604.58609356432,1262.92398280976,1499.04162555577,3335.30081077343,2072.61525730714,5182.15365592977,649.23454050544,1706.56479514209,444.530851776966,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682,1249.11297790682
"TRAT1",236.835006467144,240.978051628642,267.886705071262,3037.12736885756,9681.93975146322,7895.93929033271,8516.4849155816,4733.79871541653,1908.53816824267,4569.95067890329,266.716015671929,337.921261036082,181.021913254119,235.694297588692,174.87887697056,151.8901421493,210.776561640291,302.908571968017,295.316374362144,299.928835744309,765.929103559339,191.576710361509,216.446342618148,276.649278548521,24754.0697451076,675.210397308795,340.684193650796,12522.8665914911,160.044392466402,3935.21764756839,493.538791162756,13465.9225208036,193.257287736373,342.517442798643,298.158037081347,256.340360090915,205.088020411249,326.886749828972,174.348930007996,579.183937539606,284.525717763653,1398.39250031355,312.401891107906,113.690848386914,234.346469787056,116.865760994513,127.952528613097,761.358975758506,175.150003895934,109.638652733992,97.693831284388,111.806372330965,106.609062506295,122.068135764178,99.2582483277014,2075.20698926114,2557.71433239604,111.186405249088,106.712259144899,111.31062084737,530.511249703405,113.690848386914,2462.75367596935,2901.1891176861,475.224768722758,152.686822560858,1592.83367101733,5440.44469261353,1379.27940704583,3842.55660625673,1230.63735508275,1993.33485758847,3387.8171320135,5440.44469261353,1032.83058891835,3780.78917024912,1044.75168138273,3323.83436170287,1032.83058891835,1044.75168138273,892.375083619191,2250.92376104317,3188.20077550134,3780.78917024912,3980.2552055472,58.4115438553247,2900.73362059232,1562.91732946814,889.369635087313,940.473865304768,66.459722171401,61.1202424972018,97.812811371754,1787.42742851981,1315.77062706487,1734.97144430581,2170.3002499972,1837.27760389789,676.366605362758,1964.94661462935
"TRAV12-2",132.889306503338,123.631316270072,114.586401589222,721.344692949758,413.556398846909,360.45863447456,132.889306503338,339.65948187991,104.304985955965,106.388011937984,111.305592213047,110.309605726356,117.828284757178,121.893819093616,119.508999559079,110.497105774208,128.179391057752,119.872941179786,101.810571628729,105.74138532195,112.288897609189,124.809141518367,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,142.080896656445,142.080896656445,142.080896656445,142.080896656445,142.080896656445,156.21637388054,158.498898873713,142.080896656445,153.327635576991,142.080896656445,156.55734733591,153.327635576991,153.6954527264,142.080896656445,158.883876907057,142.080896656445,156.668153598499,142.080896656445,156.668153598499,142.080896656445,142.080896656445,142.080896656445,142.080896656445,156.21637388054,142.080896656445,142.080896656445,157.893669190047,142.080896656445,156.55734733591,142.080896656445,142.080896656445,142.080896656445,157.649541235046,156.879495257487,156.879495257487,156.98923668476,142.080896656445,157.893669190047,142.080896656445,158.319978542048,142.080896656445,142.080896656445,142.080896656445,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975,147.992190153975
"TRAV13-1",294.769487236028,247.157760684706,190.547306066179,1036.20397710855,1685.56835066731,1778.44697807542,1182.93471120584,1685.56835066731,376.00287293715,189.371665537779,166.710937650785,139.098312279878,150.963668781099,145.363223231156,177.520905850806,109.651816329406,171.715764547447,172.485130390442,219.017401348913,150.31815903559,124.402532747579,199.928473766464,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,290.178139941904,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,310.189423777875,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,289.717704132177,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905,290.178139941905
"TRAV13-2",303.720051289233,265.471204989924,298.058379297161,983.377087111284,1472.01946505546,1606.61699272521,708.294212250313,1196.91505500448,571.956798520687,156.457632935349,192.250061613024,222.758663435553,234.689180161716,259.314486793328,194.614244926965,193.746741653852,216.876823629729,277.114227880441,146.855399382443,165.31983199516,175.459901880786,247.081998375302,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,340.866116929607,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.463888168199,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722,330.702167734722
"TRAV21",351.500684276205,226.30008438989,427.58869319688,992.763287986435,1297.41846530899,1571.96507977985,456.444103784816,1246.36290125102,4164.34402574598,150.013028502858,181.970564330517,176.034168339219,188.703423560065,200.267963207456,155.113423303018,159.461243993124,214.178915481082,117.161294453337,259.343761813395,210.353563240757,382.487445687459,215.926372610952,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,358.446742187654,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.242940757238,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993,348.476916327993
"TRAV8-6",151.397755920868,143.491139731005,134.177714689021,685.986990212675,1027.53191201784,1006.61323424925,539.879539913015,1151.02043318407,1431.00502521513,115.021101589174,115.317514327905,113.980491996289,158.77158901879,150.53511846422,124.477899458692,110.611015333786,148.739906639464,134.177714689021,119.805687301289,149.693100159904,113.356446153947,187.779967558012,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,226.710956804513,226.710956804513,226.710956804513,227.474619651243,237.893420162486,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,253.607511598021,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.479123902348,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,226.710956804513,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264,227.570015803264
